frame_index,processing_time_seconds,fps,low_threshold,high_threshold,edge_pixel_ratio
899,0.00903770,110.6476,59.50883865,119.01767731,0.03722331
900,0.00975610,102.5000,59.71021271,119.42042542,0.03722005
901,0.00922290,108.4258,60.15769958,120.31539917,0.03701823
902,0.00986140,101.4055,60.04556274,120.09112549,0.03736654
903,0.01083550,92.2892,59.75136566,119.50273132,0.03745117
904,0.01069190,93.5287,59.61129379,119.22258759,0.03719727
905,0.00931940,107.3030,59.53894424,119.07788849,0.03719076
906,0.01145190,87.3218,59.39583588,118.79167175,0.03716797
907,0.00923400,108.2954,59.19413376,118.38826752,0.03748372
908,0.01038950,96.2510,59.01090240,118.02180481,0.03763997
909,0.00955910,104.6124,59.05053711,118.10107422,0.03708333
910,0.00976530,102.4034,58.86649323,117.73298645,0.03751953
911,0.01106280,90.3930,59.02734756,118.05469513,0.03689453
912,0.01028740,97.2063,59.11709213,118.23418427,0.03694661
913,0.00979390,102.1044,59.01763535,118.03527069,0.03670247
914,0.00997050,100.2959,59.09350586,118.18701172,0.03677083
915,0.01208730,82.7315,59.35449982,118.70899963,0.03683594
916,0.01089590,91.7776,59.57187653,119.14375305,0.03694336
917,0.00985870,101.4333,59.73414612,119.46829224,0.03753255
918,0.01002760,99.7248,60.06530380,120.13060760,0.03773438
919,0.00986670,101.3510,60.08608627,120.17217255,0.03764648
920,0.01000680,99.9320,60.01535034,120.03070068,0.03773112
921,0.01104390,90.5477,60.39123154,120.78246307,0.03817057
922,0.01174600,85.1354,60.33908463,120.67816925,0.03834961
923,0.01039600,96.1908,60.20615387,120.41230774,0.03872396
924,0.00991930,100.8136,60.29231262,120.58462524,0.03843099
925,0.01093800,91.4244,60.14495468,120.28990936,0.03847331
926,0.01038580,96.2853,60.27446365,120.54892731,0.03894206
927,0.01022770,97.7737,59.83562088,119.67124176,0.03892578
928,0.01072150,93.2705,59.75557709,119.51115417,0.03892904
929,0.01056240,94.6755,59.49494553,118.98989105,0.03879232
930,0.01035090,96.6100,59.76546860,119.53093719,0.03837240
931,0.00997390,100.2617,59.67429733,119.34859467,0.03855794
932,0.01065960,93.8122,59.80273438,119.60546875,0.03719401
933,0.01081390,92.4736,60.06165695,120.12331390,0.03770182
934,0.01142490,87.5281,59.91688919,119.83377838,0.03734049
935,0.01072120,93.2731,60.09363937,120.18727875,0.03723958
936,0.01044800,95.7121,60.37854385,120.75708771,0.03698242
937,0.01047760,95.4417,60.19116592,120.38233185,0.03696940
938,0.01271420,78.6522,60.51786423,121.03572845,0.03687500
939,0.01014440,98.5766,60.46574402,120.93148804,0.03680990
940,0.01048300,95.3925,60.62594986,121.25189972,0.03671549
941,0.01025750,97.4896,60.36308670,120.72617340,0.03658203
942,0.01092000,91.5751,60.43669510,120.87339020,0.03685872
943,0.01095850,91.2534,60.35763168,120.71526337,0.03643880
944,0.01334780,74.9187,60.07561493,120.15122986,0.03658203
945,0.01107070,90.3285,60.30579758,120.61159515,0.03645182
946,0.01119760,89.3049,60.14933777,120.29867554,0.03674805
947,0.01074400,93.0752,60.21681595,120.43363190,0.03670573
948,0.01071150,93.3576,60.48047256,120.96094513,0.03667969
949,0.01135580,88.0607,60.35334015,120.70668030,0.03761393
950,0.01242310,80.4952,60.69266510,121.38533020,0.03709635
951,0.01095620,91.2725,60.68878937,121.37757874,0.03658854
952,0.01176070,85.0290,60.41061020,120.82122040,0.03676432
953,0.01142890,87.4975,60.02557373,120.05114746,0.03622721
954,0.01188320,84.1524,59.85635757,119.71271515,0.03618815
955,0.01145150,87.3248,59.57209015,119.14418030,0.03594076
956,0.01111270,89.9871,59.67477036,119.34954071,0.03591471
957,0.01086540,92.0353,59.76279831,119.52559662,0.03611003
958,0.01135770,88.0460,59.76381683,119.52763367,0.03561523
959,0.01193170,83.8104,59.53230286,119.06460571,0.03615560
960,0.01148350,87.0815,59.43610001,118.87220001,0.03654622
961,0.01140940,87.6470,59.55542755,119.11085510,0.03659831
962,0.01162240,86.0407,60.02313232,120.04626465,0.03710612
963,0.01307750,76.4672,59.84162140,119.68324280,0.03736003
964,0.01101810,90.7598,59.97140503,119.94281006,0.03783203
965,0.01184130,84.4502,60.06536865,120.13073730,0.03797201
966,0.01155840,86.5172,60.05799103,120.11598206,0.03802083
967,0.01119000,89.3655,59.81632996,119.63265991,0.03812826
968,0.01180190,84.7321,59.72708893,119.45417786,0.03790365
969,0.01187920,84.1808,59.97771072,119.95542145,0.03803385
970,0.01142890,87.4975,60.00833130,120.01666260,0.03874023
971,0.01153300,86.7077,60.20090485,120.40180969,0.03865560
972,0.01125620,88.8399,60.41819763,120.83639526,0.03921875
973,0.01138810,87.8110,60.56985855,121.13971710,0.03937826
974,0.01406260,71.1106,60.59258270,121.18516541,0.03991211
975,0.01166360,85.7368,60.71414948,121.42829895,0.03981771
976,0.01211030,82.5743,61.18791199,122.37582397,0.04014323
977,0.01110720,90.0317,61.28566742,122.57133484,0.04000000
978,0.01957660,51.0814,61.28748322,122.57496643,0.03961263
979,0.01919640,52.0931,61.42480469,122.84960938,0.03988607
980,0.01923650,51.9845,61.30681229,122.61362457,0.03981771
981,0.01975020,50.6324,61.70424652,123.40849304,0.04027995
982,0.01955210,51.1454,61.50547028,123.01094055,0.03934896
983,0.02344450,42.6539,61.87125778,123.74251556,0.03928060
984,0.01904000,52.5210,62.13571167,124.27142334,0.03955404
985,0.02189300,45.6767,62.59379196,125.18758392,0.03941081
986,0.01902790,52.5544,62.73870850,125.47741699,0.03925456
987,0.01865710,53.5989,62.62034607,125.24069214,0.03986979
988,0.02112090,47.3465,62.84384918,125.68769836,0.03979167
989,0.01901510,52.5898,63.12494278,126.24988556,0.03974284
990,0.01916180,52.1872,63.70795441,127.41590881,0.03975586
991,0.01899020,52.6587,63.54844666,127.09689331,0.03953451
992,0.01838130,54.4031,63.22324371,126.44648743,0.03926107
993,0.01854700,53.9171,63.29310608,126.58621216,0.03875977
994,0.01898550,52.6718,62.75384903,125.50769806,0.04052734
995,0.01903810,52.5262,62.52845383,125.05690765,0.04039714
996,0.01842410,54.2767,62.64611053,125.29222107,0.03974284
997,0.02309270,43.3037,62.40116882,124.80233765,0.03957031
998,0.01837660,54.4170,62.16403961,124.32807922,0.03996419
999,0.01919990,52.0836,62.07145309,124.14290619,0.03955078
1000,0.01855200,53.9025,61.92741013,123.85482025,0.04075521
1001,0.01822930,54.8567,62.00395584,124.00791168,0.03983398
1002,0.01885110,53.0473,62.11710739,124.23421478,0.04029948
1003,0.01821910,54.8875,62.32334518,124.64669037,0.04001628
1004,0.01847620,54.1237,62.43395996,124.86791992,0.04020182
1005,0.01921530,52.0419,62.36412048,124.72824097,0.04054036
1006,0.01806850,55.3449,62.26827621,124.53655243,0.04070964
1007,0.01799960,55.5568,62.39292526,124.78585052,0.03964193
1008,0.01838160,54.4022,62.30518723,124.61037445,0.03970378
1009,0.01966290,50.8572,62.46266937,124.92533875,0.03960286
1010,0.01932010,51.7596,62.60140991,125.20281982,0.03972982
1011,0.01822790,54.8610,62.51784134,125.03568268,0.03935547
1012,0.01858030,53.8204,62.47941589,124.95883179,0.03955404
1013,0.01827170,54.7294,62.58974457,125.17948914,0.03969727
1014,0.01813410,55.1447,62.56813431,125.13626862,0.03967122
1015,0.01815320,55.0867,62.25726700,124.51453400,0.03957682
1016,0.01829090,54.6720,62.32180023,124.64360046,0.03950846
1017,0.01822160,54.8799,62.45259857,124.90519714,0.03891927
1018,0.01813260,55.1493,62.43102646,124.86205292,0.03929036
1019,0.01820360,54.9342,62.64571762,125.29143524,0.03854818
1020,0.02054380,48.6765,62.62345505,125.24691010,0.03912760
1021,0.01823300,54.8456,62.81868744,125.63737488,0.03881510
1022,0.01913210,52.2682,62.80958939,125.61917877,0.03892578
1023,0.01847570,54.1251,62.90546417,125.81092834,0.03850911
1024,0.01977640,50.5653,63.19245529,126.38491058,0.03868815
1025,0.01825400,54.7825,63.48532486,126.97064972,0.03887370
1026,0.01799760,55.5630,63.52901077,127.05802155,0.03858073
1027,0.01935770,51.6590,63.44837189,126.89674377,0.03829753
1028,0.01843410,54.2473,63.01938248,126.03876495,0.03911133
1029,0.01853370,53.9558,62.85435104,125.70870209,0.03929688
1030,0.01861020,53.7340,62.39075089,124.78150177,0.03949544
1031,0.01794910,55.7131,61.81576920,123.63153839,0.03938477
1032,0.01625000,61.5385,61.27648544,122.55297089,0.03929362
1033,0.00945680,105.7440,60.72092056,121.44184113,0.03965820
1034,0.00795820,125.6566,60.35213089,120.70426178,0.03944336
1035,0.00941800,106.1797,60.11347580,120.22695160,0.03960612
1036,0.01120680,89.2315,59.67886353,119.35772705,0.03795573
1037,0.00855230,116.9276,59.32030487,118.64060974,0.03837240
1038,0.01057300,94.5805,59.89036942,119.78073883,0.03781576
1039,0.00932160,107.2777,60.64207840,121.28415680,0.03761719
1040,0.01078680,92.7059,61.03913879,122.07827759,0.03825521
1041,0.00975590,102.5021,61.28878021,122.57756042,0.03750651
1042,0.01093020,91.4896,61.57862091,123.15724182,0.03759766
1043,0.00816880,122.4170,61.66794586,123.33589172,0.03764648
1044,0.01106440,90.3800,61.18238449,122.36476898,0.03874349
1045,0.00917990,108.9336,60.30185318,120.60370636,0.03775716
1046,0.01183740,84.4780,60.19048691,120.38097382,0.03819010
1047,0.00793170,126.0764,60.31662750,120.63325500,0.03818685
1048,0.00941040,106.2654,60.08827591,120.17655182,0.03792643
1049,0.01135970,88.0305,61.67862320,123.35724640,0.03764323
1050,0.01141250,87.6232,61.81711197,123.63422394,0.03775391
1051,0.01102340,90.7161,61.61276627,123.22553253,0.03697591
1052,0.00954510,104.7658,61.59996033,123.19992065,0.03747070
1053,0.00997520,100.2486,61.26047516,122.52095032,0.03779622
1054,0.00967420,103.3677,60.76483536,121.52967072,0.03670573
1055,0.00961170,104.0399,60.43892670,120.87785339,0.03678060
1056,0.00789680,126.6336,60.48407364,120.96814728,0.03611979
1057,0.01211340,82.5532,60.43811035,120.87622070,0.03625977
1058,0.01143150,87.4776,60.29270172,120.58540344,0.03608398
1059,0.00858550,116.4755,60.29331589,120.58663177,0.03605794
1060,0.01020880,97.9547,60.20261002,120.40522003,0.03627279
1061,0.01014700,98.5513,60.22468948,120.44937897,0.03611003
1062,0.00825360,121.1593,60.01184464,120.02368927,0.03672852
1063,0.01150230,86.9391,60.16487122,120.32974243,0.03620768
1064,0.00937170,106.7042,60.37704849,120.75409698,0.03609049
1065,0.00813810,122.8788,60.75856400,121.51712799,0.03603516
1066,0.00896490,111.5461,60.41520691,120.83041382,0.03611654
1067,0.00797470,125.3966,60.42770767,120.85541534,0.03567057
1068,0.00741100,134.9346,60.32839203,120.65678406,0.03587240
1069,0.01306060,76.5662,60.48513031,120.97026062,0.03625977
1070,0.00852470,117.3062,60.56913757,121.13827515,0.03684570
1071,0.00903630,110.6648,61.01817322,122.03634644,0.03634440
1072,0.00716110,139.6434,60.96825409,121.93650818,0.03604818
1073,0.01093360,91.4612,61.46889496,122.93778992,0.03646810
1074,0.00736960,135.6926,61.66627502,123.33255005,0.03682617
1075,0.00875440,114.2283,61.69162750,123.38325500,0.03670247
1076,0.01125730,88.8312,61.14314651,122.28629303,0.03737956
1077,0.00773720,129.2457,60.56233978,121.12467957,0.03758138
1078,0.00763020,131.0582,61.88195801,123.76391602,0.03789062
1079,0.01074230,93.0899,62.30622101,124.61244202,0.03737305
1080,0.00717840,139.3068,62.74040222,125.48080444,0.03685547
1081,0.00898670,111.2756,63.01658630,126.03317261,0.03728516
1082,0.01143500,87.4508,62.95903015,125.91806030,0.03748047
1083,0.00773790,129.2340,62.89377213,125.78754425,0.03813151
1084,0.00779320,128.3170,62.73204422,125.46408844,0.03819987
1085,0.00775490,128.9507,62.64472198,125.28944397,0.03829427
1086,0.01150140,86.9459,62.75191879,125.50383759,0.03789388
1087,0.01083990,92.2518,62.89470291,125.78940582,0.03795898
1088,0.00964540,103.6764,62.74242020,125.48484039,0.03807292
1089,0.00949030,105.3707,62.72415161,125.44830322,0.03887044
1090,0.00928400,107.7122,62.64744949,125.29489899,0.03849609
1091,0.00925250,108.0789,62.45267105,124.90534210,0.03922201
1092,0.01039410,96.2084,62.17262268,124.34524536,0.03919596
1093,0.01082880,92.3463,61.99271774,123.98543549,0.03845052
1094,0.01158370,86.3282,61.92633820,123.85267639,0.03958008
1095,0.00972310,102.8479,62.01399612,124.02799225,0.03845703
1096,0.01219170,82.0230,61.87957764,123.75915527,0.03859049
1097,0.01003140,99.6870,61.90370178,123.80740356,0.03893555
1098,0.00972940,102.7813,61.95979691,123.91959381,0.03933594
1099,0.00963850,103.7506,61.92577362,123.85154724,0.03899089
1100,0.00969410,103.1555,61.89953613,123.79907227,0.03966146
1101,0.01118970,89.3679,61.82380676,123.64761353,0.03936198
1102,0.00896990,111.4840,61.62071609,123.24143219,0.03946289
1103,0.00923150,108.3248,61.53447342,123.06894684,0.03846354
1104,0.00931930,107.3042,61.62347412,123.24694824,0.03911458
1105,0.01949570,51.2934,61.86200714,123.72401428,0.03962240
1106,0.01857500,53.8358,62.18345642,124.36691284,0.03902018
1107,0.01888320,52.9571,62.12005234,124.24010468,0.03880859
1108,0.01841520,54.3030,61.94895172,123.89790344,0.03873372
1109,0.01814170,55.1216,61.87673187,123.75346375,0.03908203
1110,0.01854420,53.9252,61.68979263,123.37958527,0.03902018
1111,0.01881400,53.1519,61.94066620,123.88133240,0.03930990
1112,0.01839820,54.3531,61.91699982,123.83399963,0.03955404
1113,0.02189950,45.6631,62.05890274,124.11780548,0.03835286
1114,0.01869190,53.4991,62.08765793,124.17531586,0.03917643
1115,0.02023780,49.4125,62.13585663,124.27171326,0.03808919
1116,0.02021560,49.4667,61.97570038,123.95140076,0.03838542
1117,0.01840370,54.3369,62.03820419,124.07640839,0.03851237
1118,0.01897550,52.6995,62.22431183,124.44862366,0.03857422
1119,0.01837250,54.4292,62.36605453,124.73210907,0.03800130
1120,0.01897690,52.6956,62.42910385,124.85820770,0.03845052
1121,0.01832520,54.5697,62.86167145,125.72334290,0.03875326
1122,0.01810660,55.2285,62.67538834,125.35077667,0.03865234
1123,0.01802680,55.4730,62.07638550,124.15277100,0.03834635
1124,0.01821050,54.9134,61.07218933,122.14437866,0.03880534
1125,0.01830850,54.6194,62.40237427,124.80474854,0.03803711
1126,0.01817030,55.0349,61.95803833,123.91607666,0.03916667
1127,0.01812070,55.1855,62.15485001,124.30970001,0.03890951
1128,0.01808860,55.2834,62.06526947,124.13053894,0.03848633
1129,0.01849880,54.0576,62.01721954,124.03443909,0.03875326
1130,0.02022880,49.4345,61.92662430,123.85324860,0.03884115
1131,0.02033390,49.1790,61.72920227,123.45840454,0.03902344
1132,0.01839450,54.3641,61.52838898,123.05677795,0.03931315
1133,0.01965180,50.8859,61.58537292,123.17074585,0.03896484
1134,0.01836540,54.4502,61.57011032,123.14022064,0.03909831
1135,0.01844090,54.2273,61.70180130,123.40360260,0.03887695
1136,0.01897300,52.7065,61.58106232,123.16212463,0.03820638
1137,0.01831170,54.6099,61.39538193,122.79076385,0.03854167
1138,0.01823770,54.8315,61.46696472,122.93392944,0.03796875
1139,0.01795690,55.6889,61.40251923,122.80503845,0.03828776
1140,0.01782920,56.0878,61.05538559,122.11077118,0.03926107
1141,0.01799060,55.5846,61.27438354,122.54876709,0.03812826
1142,0.01798060,55.6155,61.17586517,122.35173035,0.03775391
1143,0.01815990,55.0664,61.24456787,122.48913574,0.03870117
1144,0.01801370,55.5133,61.12845993,122.25691986,0.03712891
1145,0.01804090,55.4296,61.03357697,122.06715393,0.03728841
1146,0.01981180,50.4750,60.99015045,121.98030090,0.03730794
1147,0.02058750,48.5732,61.05666351,122.11332703,0.03706055
1148,0.01798620,55.5982,60.90361404,121.80722809,0.03761719
1149,0.01911530,52.3141,61.17253876,122.34507751,0.03666992
1150,0.01849650,54.0643,60.97379303,121.94758606,0.03669596
1151,0.02142190,46.6812,61.15959549,122.31919098,0.03680339
1152,0.00885820,112.8898,60.90936279,121.81872559,0.03645182
1153,0.01182570,84.5616,61.07204819,122.14409637,0.03691406
1154,0.00961150,104.0420,60.84738159,121.69476318,0.03708984
1155,0.00862080,115.9985,60.76559830,121.53119659,0.03682943
1156,0.00779890,128.2232,60.73311234,121.46622467,0.03724609
1157,0.01139160,87.7840,60.78863907,121.57727814,0.03698242
1158,0.01081320,92.4796,60.75429535,121.50859070,0.03704102
1159,0.01142710,87.5113,61.04933929,122.09867859,0.03680339
1160,0.01018740,98.1605,60.82449722,121.64899445,0.03678711
1161,0.00834120,119.8868,60.94423294,121.88846588,0.03697917
1162,0.01121150,89.1941,61.07100296,122.14200592,0.03695638
1163,0.00896930,111.4914,61.01072693,122.02145386,0.03746745
1164,0.00835590,119.6759,60.82074356,121.64148712,0.03691081
1165,0.01140700,87.6655,60.89722824,121.79445648,0.03695964
1166,0.00996880,100.3130,60.80693054,121.61386108,0.03707031
1167,0.00971480,102.9357,60.89100647,121.78201294,0.03682617
1168,0.00974390,102.6283,61.09355927,122.18711853,0.03687826
1169,0.00950380,105.2211,61.04404449,122.08808899,0.03691732
1170,0.01182670,84.5544,61.19339752,122.38679504,0.03689453
1171,0.00977080,102.3458,61.14435196,122.28870392,0.03691406
1172,0.00902240,110.8353,61.21962738,122.43925476,0.03679687
1173,0.00856680,116.7297,61.23037338,122.46074677,0.03773112
1174,0.00986240,101.3952,61.17110825,122.34221649,0.03748372
1175,0.00750840,133.1842,61.21086884,122.42173767,0.03733724
1176,0.00916350,109.1286,60.98014069,121.96028137,0.03773438
1177,0.00725120,137.9082,60.89111328,121.78222656,0.03713542
1178,0.00714440,139.9698,60.86685944,121.73371887,0.03744466
1179,0.00714120,140.0325,61.03338242,122.06676483,0.03724935
1180,0.00793370,126.0446,60.95689774,121.91379547,0.03695638
1181,0.00778050,128.5264,60.80843735,121.61687469,0.03826823
1182,0.00941250,106.2417,60.65442276,121.30884552,0.03761719
1183,0.00863840,115.7622,60.83928680,121.67857361,0.03769531
1184,0.00741430,134.8745,60.49160767,120.98321533,0.03792318
1185,0.00831300,120.2935,60.69709778,121.39419556,0.03816732
1186,0.00812170,123.1269,60.49857330,120.99714661,0.03814128
1187,0.00875920,114.1657,60.28970337,120.57940674,0.03800130
1188,0.00832080,120.1808,60.23583221,120.47166443,0.03851562
1189,0.00901750,110.8955,60.24731445,120.49462891,0.03850911
1190,0.01021820,97.8646,60.24731445,120.49462891,0.03850911
1191,0.01113210,89.8303,60.21130371,120.42260742,0.03851888
1192,0.00844790,118.3726,60.15300369,120.30600739,0.03868490
1193,0.00978910,102.1544,60.39494705,120.78989410,0.03833333
1194,0.01088250,91.8907,60.46312714,120.92625427,0.03805013
1195,0.01005320,99.4708,60.45000076,120.90000153,0.03881510
1196,0.00853890,117.1111,60.79753113,121.59506226,0.03825846
1197,0.00892250,112.0762,60.59270859,121.18541718,0.03893229
1198,0.01229580,81.3286,60.69825363,121.39650726,0.03877604
1199,0.00728660,137.2382,60.60221481,121.20442963,0.03874674
1200,0.01100760,90.8463,60.59179306,121.18358612,0.03923828
1201,0.00824790,121.2430,60.63891602,121.27783203,0.03837891
1202,0.01075310,92.9964,60.63891602,121.27783203,0.03837891
1203,0.01314360,76.0827,60.69767761,121.39535522,0.03931315
1204,0.00760920,131.4199,60.81408691,121.62817383,0.03864909
1205,0.01030630,97.0280,60.97128677,121.94257355,0.03914062
1206,0.00804950,124.2313,61.07810211,122.15620422,0.04002930
1207,0.00945030,105.8167,61.04252625,122.08505249,0.03964844
1208,0.01053360,94.9343,60.22279739,120.44559479,0.03960938
1209,0.00902200,110.8402,59.38795853,118.77591705,0.03918620
1210,0.00997180,100.2828,59.48115540,118.96231079,0.03915365
1211,0.00992990,100.7060,59.34011078,118.68022156,0.03952148
1212,0.00973390,102.7337,59.01301193,118.02602386,0.03893555
1213,0.00995680,100.4339,60.18556976,120.37113953,0.03916016
1214,0.01079450,92.6398,60.18556976,120.37113953,0.03916016
1215,0.00921850,108.4775,59.80604935,119.61209869,0.03878906
1216,0.00923310,108.3060,59.49154282,118.98308563,0.03875977
1217,0.01015570,98.4669,59.78382874,119.56765747,0.03977865
1218,0.00986850,101.3325,60.16981506,120.33963013,0.03964844
1219,0.01018840,98.1508,60.22233582,120.44467163,0.03977214
1220,0.00909330,109.9711,60.01611710,120.03223419,0.03893229
1221,0.01000720,99.9281,59.84206009,119.68412018,0.03880534
1222,0.00994440,100.5591,60.00647354,120.01294708,0.03916667
1223,0.00966530,103.4629,60.00353241,120.00706482,0.03830078
1224,0.01018690,98.1653,60.04602814,120.09205627,0.03883138
1225,0.01071060,93.3655,60.15750504,120.31501007,0.03762695
1226,0.01098430,91.0390,60.15750504,120.31501007,0.03762695
1227,0.01255010,79.6806,59.93892288,119.87784576,0.03751953
1228,0.01108000,90.2527,60.11183548,120.22367096,0.03716797
1229,0.00947390,105.5532,60.18575287,120.37150574,0.03713542
1230,0.01051050,95.1430,60.02458954,120.04917908,0.03721354
1231,0.01017230,98.3062,60.26434326,120.52868652,0.03740234
1232,0.01165250,85.8185,60.10991669,120.21983337,0.03733724
1233,0.00966200,103.4982,60.07976532,120.15953064,0.03754232
1234,0.00965800,103.5411,59.87802124,119.75604248,0.03719401
1235,0.00978310,102.2171,59.57281494,119.14562988,0.03771810
1236,0.01071540,93.3236,59.87040329,119.74080658,0.03833984
1237,0.01017540,98.2762,60.15769958,120.31539917,0.03882812
1238,0.01027450,97.3283,60.15769958,120.31539917,0.03882812
1239,0.00979190,102.1252,61.12044525,122.24089050,0.03906250
1240,0.01090270,91.7204,62.05153275,124.10306549,0.03913086
1241,0.01064520,93.9391,62.11561584,124.23123169,0.03933594
1242,0.01164180,85.8974,62.17124176,124.34248352,0.03948568
1243,0.01074500,93.0665,61.93929291,123.87858582,0.03948242
1244,0.00965210,103.6044,61.98015594,123.96031189,0.03847982
1245,0.01130230,88.4776,61.65199280,123.30398560,0.03833008
1246,0.00996230,100.3784,61.73408127,123.46816254,0.03821615
1247,0.00983980,101.6281,61.60602570,123.21205139,0.03816732
1248,0.01138490,87.8356,61.75726700,123.51453400,0.03884440
1249,0.00986340,101.3849,61.71021652,123.42043304,0.03836263
1250,0.01086690,92.0226,61.71021652,123.42043304,0.03836263
1251,0.01164500,85.8738,61.64744186,123.29488373,0.03815104
1252,0.01104280,90.5567,61.50355911,123.00711823,0.03815755
1253,0.01067710,93.6584,61.40702820,122.81405640,0.03812174
1254,0.01068420,93.5962,61.66876984,123.33753967,0.03793294
1255,0.01049220,95.3089,61.78096008,123.56192017,0.03791992
1256,0.01093160,91.4779,62.00952911,124.01905823,0.03765951
1257,0.01037360,96.3985,62.30252457,124.60504913,0.03838867
1258,0.01079220,92.6595,62.39953995,124.79907990,0.03831055
1259,0.01022260,97.8225,62.24473572,124.48947144,0.03769857
1260,0.01167000,85.6898,62.00521851,124.01043701,0.03814779
1261,0.01084770,92.1854,61.99088669,123.98177338,0.03870117
1262,0.01094430,91.3718,61.99088669,123.98177338,0.03870117
1263,0.01082280,92.3975,61.76231384,123.52462769,0.03800781
1264,0.01056680,94.6360,61.72785950,123.45571899,0.03737956
1265,0.01129310,88.5496,61.78499985,123.56999969,0.03768880
1266,0.01178660,84.8421,61.86082458,123.72164917,0.03781576
1267,0.01141690,87.5894,62.03653717,124.07307434,0.03720378
1268,0.01057070,94.6011,62.23467255,124.46934509,0.03760091
1269,0.01107440,90.2983,62.26210022,124.52420044,0.03741211
1270,0.01086380,92.0488,62.59859848,125.19719696,0.03727539
1271,0.01080060,92.5875,62.93154144,125.86308289,0.03738607
1272,0.01218200,82.0883,62.63729477,125.27458954,0.03741211
1273,0.01101360,90.7968,59.69516373,119.39032745,0.03623698
1274,0.01298140,77.0333,59.69516373,119.39032745,0.03623698
1275,0.01193560,83.7830,60.97423172,121.94846344,0.03749023
1276,0.01127100,88.7233,61.78921127,123.57842255,0.03740234
1277,0.01084600,92.1999,61.84585571,123.69171143,0.03733724
1278,0.01269640,78.7625,61.24658585,122.49317169,0.03727539
1279,0.01170920,85.4029,60.98593140,121.97186279,0.03724609
1280,0.01213390,82.4137,60.73703766,121.47407532,0.03682617
1281,0.01113540,89.8037,60.51519012,121.03038025,0.03695313
1282,0.01165720,85.7839,60.13648224,120.27296448,0.03666341
1283,0.01072360,93.2523,60.12204361,120.24408722,0.03678711
1284,0.01123640,88.9965,60.24869919,120.49739838,0.03644531
1285,0.01147460,87.1490,60.23073959,120.46147919,0.03584635
1286,0.01200050,83.3299,60.23073959,120.46147919,0.03584635
1287,0.01165970,85.7655,59.92555618,119.85111237,0.03605143
1288,0.01122310,89.1019,60.03852463,120.07704926,0.03641602
1289,0.01153770,86.6724,59.81385803,119.62771606,0.03486654
1290,0.01095820,91.2559,59.89033508,119.78067017,0.03624349
1291,0.01153610,86.6844,59.86859894,119.73719788,0.03615560
1292,0.01272550,78.5824,59.81718445,119.63436890,0.03618164
1293,0.01190310,84.0117,59.78171921,119.56343842,0.03581380
1294,0.01108670,90.1982,59.88788605,119.77577209,0.03659180
1295,0.01150390,86.9270,59.93348694,119.86697388,0.03590495
1296,0.01231270,81.2170,60.05698395,120.11396790,0.03607096
1297,0.01181110,84.6661,60.04407501,120.08815002,0.03626953
1298,0.01151410,86.8500,60.04407501,120.08815002,0.03626953
1299,0.01153750,86.6739,60.30160522,120.60321045,0.03626628
1300,0.01157700,86.3782,60.05767059,120.11534119,0.03600586
1301,0.01173830,85.1912,59.91939545,119.83879089,0.03549154
1302,0.01890500,52.8961,59.75459290,119.50918579,0.03578125
1303,0.01917330,52.1559,59.68135452,119.36270905,0.03612956
1304,0.01936680,51.6348,59.69099808,119.38199615,0.03625977
1305,0.01921610,52.0397,59.55121613,119.10243225,0.03680013
1306,0.02022920,49.4335,59.23696899,118.47393799,0.03580404
1307,0.01941850,51.4973,59.55414963,119.10829926,0.03608398
1308,0.01866550,53.5748,59.54581833,119.09163666,0.03580404
1309,0.01885440,53.0380,59.63031387,119.26062775,0.03577148
1310,0.01946520,51.3737,59.63031387,119.26062775,0.03577148
1311,0.01871490,53.4334,59.60451889,119.20903778,0.03560547
1312,0.01873450,53.3775,59.46544266,118.93088531,0.03552083
1313,0.01862570,53.6893,59.57612610,119.15225220,0.03562826
1314,0.01842120,54.2853,59.26999664,118.53999329,0.03567708
1315,0.01839210,54.3712,59.46241760,118.92483521,0.03574544
1316,0.01861730,53.7135,59.40159607,118.80319214,0.03567383
1317,0.01842660,54.2694,59.36816788,118.73633575,0.03525391
1318,0.01855300,53.8996,59.45923615,118.91847229,0.03601237
1319,0.01850680,54.0342,59.36798096,118.73596191,0.03611328
1320,0.01826450,54.7510,59.62188721,119.24377441,0.03618815
1321,0.01990410,50.2409,59.62188721,119.24377441,0.03618815
1322,0.01897230,52.7084,59.61964417,119.23928833,0.03573893
1323,0.01882160,53.1304,59.32220078,118.64440155,0.03602539
1324,0.01839650,54.3582,59.45364380,118.90728760,0.03575195
1325,0.01837830,54.4120,59.67572784,119.35145569,0.03655924
1326,0.01907740,52.4180,59.47323608,118.94647217,0.03645182
1327,0.01898780,52.6654,59.58476257,119.16952515,0.03661784
1328,0.01849430,54.0707,59.53782654,119.07565308,0.03634440
1329,0.01808780,55.2859,59.39968109,118.79936218,0.03708984
1330,0.01832910,54.5581,59.45885468,118.91770935,0.03699870
1331,0.01802610,55.4751,59.74751282,119.49502563,0.03711263
1332,0.01826470,54.7504,59.89017487,119.78034973,0.03691406
1333,0.01807070,55.3382,59.89017487,119.78034973,0.03691406
1334,0.01817730,55.0137,60.36701965,120.73403931,0.03730469
1335,0.01843580,54.2423,60.44865036,120.89730072,0.03731445
1336,0.01820850,54.9194,60.63970184,121.27940369,0.03716471
1337,0.01863280,53.6688,60.75104523,121.50209045,0.03702474
